Species_name,Species_number,Lon,Lat,Year,CoordinateUncertaintyInMeters,Database,OriginalSource,geodeticDatum
Amblyomma americanum,1,-89.3840483,37.77849756,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38433505,37.77837045,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97330462,38.30342355,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97552574,38.30284436,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9123137,37.82828024,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67014443,37.42290739,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67014443,37.42290739,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.4200939,37.57723989,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.94090917,38.12928836,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9316108,38.12556251,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93128062,38.12573504,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24492539,37.71610024,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24528715,37.71688165,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24528715,37.71688165,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05873457,37.72698142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05873457,37.72698142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.39262261,38.06532146,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.4043645,38.0628557,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97388257,38.30270877,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97388257,38.30270877,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97520154,38.30367626,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97520154,38.30367626,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56939708,38.0931116,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56936164,38.09327981,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24403227,37.7159423,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24403227,37.7159423,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.3813704,37.78965163,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49403728,37.99823244,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93150065,38.12574229,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93150065,38.12574229,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93148583,38.12571516,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5694877,38.09331156,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5694877,38.09331156,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56947064,38.0932996,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56945985,38.09331236,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56945985,38.09331236,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.929171,37.376868,2021,2,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.085472,40.311295,2021,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.923675,40.377927,2020,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.780846,38.268208,2020,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.068277,37.361167,2022,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.66785,37.435467,2021,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.512454,38.965033,2017,5,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.934976,37.374938,2016,5,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.384576,37.593647,2017,5,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-87.98863,41.138426,2021,7,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.041008,37.352045,2022,8,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.040852,37.352263,2022,8,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-87.994313,41.136782,2021,9,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.847798,40.149693,2016,15,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.539243,38.969092,2021,16,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.433205,37.31718,2021,30,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.222235,37.72073,2019,31,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.926728,37.375416,2019,31,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.045476,40.274956,2021,39,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-91.076591,40.674152,2021,65,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.035018,37.270327,2016,86,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.951942,40.415248,2019,104,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.945355,37.371965,2016,211,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-91.241667,40.619736,2019,223,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.463211,39.853133,2017,444,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.349572,37.489308,2016,500,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.926733,37.373663,2015,1724,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.926733,37.373663,2014,1724,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.967201,40.442238,2021,2700,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.259787,37.5306,2016,2752,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.927018,37.36185,2019,3147,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.473358,37.694817,2020,5384,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.565425,40.136965,2021,12496,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.349213,37.645605,2021,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.245156,37.716983,2016,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.221976,37.722581,2020,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.198944,37.715819,2016,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.032856,37.269891,2021,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.011695,37.384645,2022,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.9486,38.0925,1984,20000,CMN,CMN,WGS84
Amblyomma americanum,1,-88.930515,37.379053,2021,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.930513,37.376035,2021,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.93048,37.376134,2013,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.49172,37.448596,2022,20000,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-88.4256134,38.42956543,2007,BISON,BugGuide,20000,WGS84
Amblyomma americanum,1,-87.82430267,40.74722672,2015,BISON,BugGuide,20000,WGS84
Amblyomma americanum,1,-87.81560516,42.24040222,2018,iNaturalist.org,iNaturalist Research-grade Observations,20000,WGS84
Amblyomma americanum,1,-89.25978851,37.5306015,2016,iNaturalist.org,iNaturalist Research-grade Observations,2752,WGS84
Amblyomma americanum,1,-87.57418823,40.98875809,2015,iNaturalist.org,iNaturalist Research-grade Observations,188,WGS84
Amblyomma americanum,1,-89.34957123,37.4893074,2016,iNaturalist.org,iNaturalist Research-grade Observations,500,WGS84
Amblyomma americanum,1,-89.19894409,37.71582031,2016,iNaturalist.org,iNaturalist Research-grade Observations,20000,WGS84
Amblyomma americanum,1,-87.7408905,41.97808456,2015,iNaturalist.org,iNaturalist Research-grade Observations,20000,WGS84
Amblyomma americanum,1,-89.22223663,37.72072983,2019,iNaturalist.org,iNaturalist Research-grade Observations,31,WGS84
Amblyomma americanum,1,-91.2416687,40.61973572,2019,iNaturalist.org,iNaturalist Research-grade Observations,223,WGS84
Amblyomma americanum,1,-88.92673492,37.37366486,2015,iNaturalist.org,iNaturalist Research-grade Observations,1724,WGS84
Amblyomma americanum,1,-88.93048096,37.37613297,2013,iNaturalist.org,iNaturalist Research-grade Observations,20000,WGS84
Amblyomma americanum,1,-89.24515533,37.7169838,2016,iNaturalist.org,iNaturalist Research-grade Observations,20000,WGS84
Amblyomma americanum,1,-88.38457489,37.593647,2017,iNaturalist.org,iNaturalist Research-grade Observations,5,WGS84
Amblyomma americanum,1,-90.46321106,39.85313416,2017,iNaturalist.org,iNaturalist Research-grade Observations,444,WGS84
Amblyomma americanum,1,-88.92672729,37.3754158,2019,iNaturalist.org,iNaturalist Research-grade Observations,31,WGS84
Amblyomma americanum,1,-88.92701721,37.36185074,2019,iNaturalist.org,iNaturalist Research-grade Observations,3147,WGS84
Amblyomma americanum,1,-88.2071991,40.11059952,1957,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-88.2071991,40.11059952,1957,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-88.66030884,37.38317871,1965,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-89.0772171,37.75999832,1966,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-88.64929962,39.58430099,1999,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-90.95194244,40.41524887,2019,iNaturalist.org,iNaturalist Research-grade Observations,104,WGS84
Amblyomma americanum,1,-90.51245117,38.96503448,2017,iNaturalist.org,iNaturalist Research-grade Observations,5,WGS84
Amblyomma americanum,1,-89.03501892,37.27032852,2016,iNaturalist.org,iNaturalist Research-grade Observations,86,WGS84
Amblyomma americanum,1,-88.93497467,37.37493896,2016,iNaturalist.org,iNaturalist Research-grade Observations,5,WGS84
Amblyomma americanum,1,-88.94535828,37.3719635,2016,iNaturalist.org,iNaturalist Research-grade Observations,211,WGS84
Amblyomma americanum,1,-88.9486084,38.09249878,1984,Canadian Museum of Nature,Canadian Museum of Nature Parasite Collection,20000,WGS84
Amblyomma americanum,1,-88.92673492,37.37366486,2014,iNaturalist.org,iNaturalist Research-grade Observations,1724,WGS84
Amblyomma americanum,1,-89.48239899,38.42639923,1988,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-88.44329834,42.28150177,1956,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,20000,WGS84
Amblyomma americanum,1,-89.84780121,40.14969254,2016,iNaturalist.org,iNaturalist Research-grade Observations,15,WGS84
Amblyomma americanum,1,-88.08567,41.85195,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.08567,41.85195,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.86179,42.34941,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-88.45245,42.32439,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Amblyomma americanum,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84